"sale_date"	"sale_price"	"sale_reason"	"sale_instrument"	"sale_warning"	"sitetype"	"addr_full"	"zip5"	"ctyname"	"postalctyn"	"lon"	"lat"	"building_grade"	"square_feet_total_living"	"bedrooms"	"bath_full_count"	"bath_half_count"	"bath_3qtr_count"	"year_built"	"year_renovated"	"current_zoning"	"sq_ft_lot"	"prop_type"	"present_use"	"residuals"	"std_residuals"	"stu_residuals"	"cooks_distance"	"dfbeta.(Intercept)"	"dfbeta.bath_full_count"	"dfbeta.building_grade"	"dfbeta.square_feet_total_living"	"dffit"	"leverage"	"covariance_ratios"
2006-01-26	 765719	 1	 3	NA	"R1"	"16563 NE 119TH WAY"	98052	"REDMOND"	"REDMOND"	-122.1200	47.70583	 9	 3290	 5	 3	1	0	2006	   0	"R4"	   5760	"R"	  2	-7.343202e+04	-2.049874e-01	-2.049798e-01	3.645582e-06	 2.053150e+01	-1.745969e+01	 1.906042e-01	 1.412978e-03	-3.818539e-03	3.469139e-04	1.0006451
2006-01-26	 689000	 1	 3	NA	"R1"	"15847 NE 117TH ST"	98052	"REDMOND"	"REDMOND"	-122.1273	47.70426	 9	 2680	 4	 2	1	0	2004	   0	"R4"	   4970	"R"	  2	-2.913585e+04	-8.132516e-02	-8.132202e-02	2.349938e-07	 1.568305e+01	-6.707495e-01	-2.681758e+00	 2.109470e-03	-9.694858e-04	1.421035e-04	1.0004512
2006-01-26	 446400	 8	 3	"12"	"R1"	"28616 NE 47TH PL"	98053	NA	"REDMOND"	-121.9569	47.65066	 7	 1770	 3	 3	0	0	1984	   0	"RA5"	 220654	"R"	  2	-9.854115e+04	-2.751386e-01	-2.751287e-01	1.459419e-05	-6.435783e+01	-3.831130e+01	 1.254666e+01	 8.743168e-03	-7.640194e-03	7.705527e-04	1.0010589
2006-01-27	 849990	 1	 3	NA	"R1"	"12016 176TH AVE NE"	98052	"REDMOND"	"REDMOND"	-122.1046	47.70781	 9	 3990	 5	 2	0	1	2005	   0	"R4"	  13519	"R"	  2	-5.240735e+04	-1.462922e-01	-1.462866e-01	1.541702e-06	-1.031864e+01	 3.335769e+00	 2.999258e+00	-9.635934e-03	-2.483211e-03	2.880666e-04	1.0005927
2006-01-27	 798000	 1	 3	NA	"R1"	"11444 176TH PL NE"	98052	"REDMOND"	"REDMOND"	-122.1047	47.70214	 9	 3020	 4	 2	0	1	1977	   0	"R4"	  52915	"R"	  2	 3.204056e+04	 8.943172e-02	 8.942827e-02	2.309424e-07	-1.113297e+01	 1.694201e-02	 1.707807e+00	-1.889076e-04	 9.610922e-04	1.154862e-04	1.0004241
2006-01-27	 527593	 1	 3	NA	"R1"	"11815 242ND PL NE"	98053	NA	"REDMOND"	-122.0161	47.70336	 8	 1870	 2	 2	0	0	2005	   0	"URPSO"	   4639	"R"	  2	-3.640503e+04	-1.016165e-01	-1.016126e-01	4.336907e-07	 3.648369e+00	-3.703959e+00	-1.289351e+00	 4.255767e-03	-1.317053e-03	1.679726e-04	1.0004759
2006-01-30	 599500	 1	 3	NA	"R1"	"9903 187TH CT NE"	98052	"REDMOND"	"REDMOND"	-122.0909	47.68718	 9	 2740	 4	 2	1	0	2005	   0	"R4"	   5072	"R"	  2	-1.270753e+05	-3.546963e-01	-3.546843e-01	4.218980e-06	 6.412205e+01	-2.421039e+00	-1.082758e+01	 7.708961e-03	-4.107892e-03	1.341207e-04	1.0004061
2006-01-30	 540430	 1	 3	NA	"R1"	"14884 NE 78TH WAY"	98052	"REDMOND"	"REDMOND"	-122.1421	47.67383	 8	 2480	 3	 2	1	0	2005	   0	"R5"	   2747	"R"	  2	-1.093692e+05	-3.052690e-01	-3.052583e-01	2.286891e-06	-2.647739e+01	-6.713433e+00	 3.728119e+00	-2.647250e-04	-3.024388e-03	9.815161e-05	1.0003803
2006-01-31	 148000	14	15	"18"	"R1"	"6517 188TH PL NE"	98052	"REDMOND"	"REDMOND"	-122.0871	47.66449	 9	 1930	 3	 2	1	0	2003	   0	"R12"	   3430	"R"	  2	-4.646426e+05	-1.297071e+00	-1.297106e+00	1.517651e-04	 4.457611e+02	-3.375792e+01	-8.249215e+01	 1.018272e-01	-2.463925e-02	3.607012e-04	1.0001485
2006-02-01	1900000	 1	 3	"15 52"	"R1"	"6507 240TH WAY NE"	98053	NA	"REDMOND"	-122.0175	47.66478	11	 6610	 4	 3	1	1	1990	   0	"RA5"	  37017	"R"	  2	 5.134554e+05	 1.434114e+00	 1.434173e+00	7.451770e-04	-1.036818e+02	-1.654629e+01	-4.269441e+01	 2.068229e-01	 5.459810e-02	1.447182e-03	1.0011202
2006-02-01	1080135	 1	 3	NA	"R1"	"23837 NE ADAIR RD"	98053	NA	"REDMOND"	-122.0207	47.70876	 9	 2700	 3	 2	0	1	2006	   0	"URPSO"	   7694	"R"	  2	 3.591860e+05	 1.002573e+00	 1.002573e+00	3.500584e-05	-1.893084e+02	 7.793723e+00	 3.224203e+01	-2.460027e-02	 1.183315e-02	1.392861e-04	1.0001377
2006-02-01	 451129	 1	 3	NA	"R2"	"12252 BIG LEAF WAY NE"	98053	NA	"REDMOND"	-122.0136	47.70820	 8	 1510	 2	 2	0	0	2006	   0	"URPSO"	   4581	"R"	 29	-6.223228e+04	-1.737170e-01	-1.737105e-01	2.093952e-06	 1.881138e+01	-7.814706e+00	-4.757382e+00	 1.165860e-02	-2.893990e-03	2.774734e-04	1.0005793
2006-02-01	 393000	 1	 3	NA	"R1"	"9036 229TH PL NE"	98053	NA	"REDMOND"	-122.0339	47.68188	 7	 1560	 3	 2	1	0	2003	   0	"URPSO"	   4995	"R"	300	-8.718904e+04	-2.433808e-01	-2.433719e-01	3.950153e-06	-5.392731e+01	-1.285169e+01	 6.817518e+00	 5.545224e-03	-3.974853e-03	2.666770e-04	1.0005595
2006-02-01	 384950	 1	 3	NA	"R2"	"6316 159TH PL NE"	98052	"REDMOND"	"REDMOND"	-122.1280	47.66290	 8	 1720	 3	 2	0	1	1978	   0	"R4"	   6960	"R"	  2	-1.579494e+05	-4.408892e-01	-4.408754e-01	1.008268e-05	 2.912611e+01	-1.763836e+01	-8.294037e+00	 2.309971e-02	-6.350447e-03	2.074373e-04	1.0004581
2006-02-02	 579950	 1	 3	NA	"R1"	"17229 NE 119TH CT"	98052	"REDMOND"	"REDMOND"	-122.1090	47.70637	 8	 2370	 3	 2	1	0	2006	   0	"R4"	   3442	"R"	  2	-5.437685e+04	-1.517757e-01	-1.517699e-01	5.758712e-07	-9.807722e+00	-3.733518e+00	 1.172060e+00	 1.038325e-03	-1.517666e-03	9.998562e-05	1.0004039
2006-02-02	 538595	 1	 3	NA	"R1"	"12244 BIG LEAF WAY NE"	98053	NA	"REDMOND"	-122.0133	47.70807	 8	 1680	 2	 2	0	0	2006	   0	"URPSO"	   6069	"R"	  2	 1.321918e+03	 3.689935e-03	 3.689792e-03	7.471428e-10	-2.734421e-01	 1.511200e-01	 7.544110e-02	-2.036733e-04	 5.466570e-05	2.194476e-04	1.0005306
2006-02-02	 535500	 1	 3	NA	"R1"	"21035 NE NOVELTY HILL RD"	98053	NA	"REDMOND"	-122.0582	47.68969	 8	 3120	 4	 2	0	1	1968	   0	"RA5P"	  31520	"R"	  2	-2.043201e+05	-5.703177e-01	-5.703028e-01	1.474985e-05	-1.228530e+02	-3.891791e+00	 2.186559e+01	-2.607364e-02	-7.680904e-03	1.813573e-04	1.0003913
2006-02-02	 530020	 1	 3	NA	"R2"	"12300 BIG LEAF WAY NE"	98053	NA	"REDMOND"	-122.0137	47.70826	 8	 1900	 2	 2	1	0	2006	   0	"URPSO"	   3306	"R"	 29	-3.819776e+04	-1.066202e-01	-1.066161e-01	4.580160e-07	 3.184923e+00	-3.810520e+00	-1.222262e+00	 4.241155e-03	-1.353486e-03	1.611358e-04	1.0004688
2006-02-03	1075000	 1	 3	NA	"R1"	"8814 218TH AVE NE"	98053	NA	"REDMOND"	-122.0476	47.68053	11	 4340	 4	 2	1	0	1992	   0	"RA5"	 141570	"R"	  2	 4.296222e+04	 1.199483e-01	 1.199437e-01	2.332092e-06	-5.983136e+01	-5.891498e+00	 8.628611e+00	 1.049476e-03	 3.054121e-03	6.479424e-04	1.0009552
2006-02-03	 691321	 1	 3	NA	"R1"	"12215 243RD PL NE"	98053	NA	"REDMOND"	-122.0156	47.70742	 8	 2520	 3	 2	1	0	2006	   0	"URPSO"	   5934	"R"	  2	 3.589550e+04	 1.001908e-01	 1.001870e-01	2.476120e-07	 9.495721e+00	 2.108400e+00	-1.387181e+00	 3.677232e-04	 9.951742e-04	9.865815e-05	1.0004067
2006-02-03	 657953	 1	 3	NA	"R1"	"12201 243RD PL NE"	98053	NA	"REDMOND"	-122.0154	47.70710	 8	 2170	 2	 2	1	0	2006	   0	"URPSO"	   5833	"R"	  2	 5.175768e+04	 1.444662e-01	 1.444607e-01	6.024224e-07	 3.526603e+00	 4.238527e+00	 6.382537e-02	-3.013069e-03	 1.552258e-03	1.154459e-04	1.0004201
2006-02-03	 623990	 1	 3	NA	"R1"	"17735 NE 122ND ST"	98052	"REDMOND"	"REDMOND"	-122.1028	47.70898	 9	 2880	 4	 2	0	1	2005	   0	"R4"	   5229	"R"	  2	-1.222774e+05	-3.413020e-01	-3.412902e-01	3.523291e-06	 5.209377e+01	-1.197128e+00	-8.468112e+00	 4.069369e-03	-3.753957e-03	1.209702e-04	1.0003959
2006-02-06	 661500	 1	 3	NA	"R1"	"13232 171ST AVE NE"	98052	NA	"REDMOND"	-122.1116	47.71892	10	 2330	 4	 2	1	0	1985	   0	"RA2.5"	  29888	"R"	  2	-4.761080e+04	-1.329256e-01	-1.329205e-01	2.782194e-06	 7.751458e+01	-1.002324e+00	-1.337772e+01	 1.213738e-02	-3.335855e-03	6.294435e-04	1.0009356
2006-02-06	 650100	 1	 3	NA	"R1"	"9912 187TH CT NE"	98052	"REDMOND"	"REDMOND"	-122.0903	47.68729	 9	 2870	 4	 2	1	0	2005	   0	"R4"	   6962	"R"	  2	-9.476080e+04	-2.644975e-01	-2.644879e-01	2.127977e-06	 4.090269e+01	-9.904214e-01	-6.670473e+00	 3.338976e-03	-2.917412e-03	1.216553e-04	1.0004110
2006-02-06	 549000	 1	 3	NA	"R1"	"6904 152ND AVE NE"	98052	"REDMOND"	"REDMOND"	-122.1380	47.66713	 8	 3220	 6	 1	1	1	1968	   0	"R5"	   8000	"R"	  2	-1.696718e+05	-4.736652e-01	-4.736510e-01	2.463343e-05	-1.257565e+02	 4.117796e+01	 1.583048e+01	-3.620548e-02	-9.926116e-03	4.389865e-04	1.0006806
2006-02-06	 435000	 1	 3	NA	"R1"	"7428 153RD CT NE"	98052	"REDMOND"	"REDMOND"	-122.1357	47.67122	 7	 1460	 3	 2	0	0	1981	   0	"R5"	  12272	"R"	  2	-3.112327e+04	-8.687860e-02	-8.687525e-02	5.310481e-07	-1.750355e+01	-4.793571e+00	 2.078963e+00	 2.588336e-03	-1.457405e-03	2.813494e-04	1.0005902
2006-02-06	 430000	 1	 3	NA	"R1"	"16909 NE 97TH ST"	98052	"REDMOND"	"REDMOND"	-122.1148	47.68696	 7	 1940	 3	 1	0	2	1967	   0	"R5"	   8610	"R"	  2	-6.842493e+04	-1.910014e-01	-1.909943e-01	2.345988e-06	-6.263403e+01	 9.088421e+00	 6.593314e+00	-5.261943e-03	-3.063209e-03	2.571584e-04	1.0005570
2006-02-07	 879950	 1	 3	NA	"R1"	"11705 157TH AVE NE"	98052	"REDMOND"	"REDMOND"	-122.1311	47.70518	 9	 2930	 4	 2	1	0	2005	   0	"R4"	  10605	"R"	  2	 1.266497e+05	 3.535057e-01	 3.534937e-01	3.691051e-06	-5.040284e+01	 8.210156e-01	 8.049366e+00	-2.976242e-03	 3.842291e-03	1.181315e-04	1.0003904
2006-02-07	 810000	 1	 3	NA	"R1"	"3939 259TH WAY NE"	98053	NA	"REDMOND"	-121.9927	47.64363	10	 3260	 3	 2	1	0	1990	   0	"RA5"	  71869	"R"	  2	-2.992240e+04	-8.352825e-02	-8.352503e-02	5.665868e-07	 3.308236e+01	 1.211536e+00	-5.233706e+00	 2.181553e-03	-1.505381e-03	3.247271e-04	1.0006338
2006-02-07	 732500	 1	 3	NA	"R1"	"20709 NE 79TH ST"	98053	NA	"REDMOND"	-122.0631	47.67378	 9	 5710	 5	 3	2	1	1977	2004	"RA5"	  10200	"R"	  2	-4.470425e+05	-1.248588e+00	-1.248615e+00	5.460865e-04	-4.827417e+02	-3.474450e+01	 1.245846e+02	-2.032675e-01	-4.673800e-02	1.399184e-03	1.0012270
2006-02-07	 655000	 1	 3	NA	"R1"	"13808 178TH AVE NE"	98052	NA	"REDMOND"	-122.1019	47.72446	 9	 2700	 4	 2	1	0	1985	   0	"R6"	   9837	"R"	  2	-6.594900e+04	-1.840793e-01	-1.840724e-01	1.180098e-06	 3.475831e+01	-1.430981e+00	-5.919856e+00	 4.516777e-03	-2.172565e-03	1.392861e-04	1.0004399
2006-02-07	 550000	 1	 3	NA	"R1"	"19155 NE 66TH WAY"	98052	"REDMOND"	"REDMOND"	-122.0832	47.66473	 9	 2550	 3	 2	1	0	2004	   0	"R12"	   5376	"R"	  2	-1.498504e+05	-4.182730e-01	-4.182596e-01	7.184302e-06	 9.159444e+01	-4.738611e+00	-1.601273e+01	 1.466013e-02	-5.360538e-03	1.642304e-04	1.0004209
2006-02-07	 410000	 1	 3	NA	"R1"	"6540 159TH AVE NE"	98052	"REDMOND"	"REDMOND"	-122.1284	47.66420	 8	 1710	 3	 2	1	0	1977	   0	"R4"	   6269	"R"	  2	-1.314928e+05	-3.670406e-01	-3.670283e-01	7.087068e-06	 2.498550e+01	-1.477097e+01	-7.054640e+00	 1.948778e-02	-5.324130e-03	2.103812e-04	1.0004796
2006-02-08	 665906	 1	 3	NA	"R1"	"12248 243RD PL NE"	98053	NA	"REDMOND"	-122.0147	47.70787	 8	 2390	 2	 2	1	0	2006	   0	"URPSO"	   5704	"R"	  2	 2.876600e+04	 8.029110e-02	 8.028800e-02	1.600545e-07	 5.511238e+00	 1.937015e+00	-6.855837e-01	-4.367563e-04	 8.001052e-04	9.930013e-05	1.0004084
2006-02-09	 711000	 1	 3	NA	"R1"	"17002 NE 133RD ST"	98052	NA	"REDMOND"	-122.1145	47.71850	10	 2540	 4	 2	1	0	1984	   0	"RA2.5"	  28563	"R"	  2	-2.764890e+04	-7.718976e-02	-7.718678e-02	7.914768e-07	 4.175083e+01	-1.977571e-01	-7.106208e+00	 5.911648e-03	-1.779231e-03	5.310655e-04	1.0008407
2006-02-09	 647500	12	 3	NA	"R1"	"9206 133RD CT NE"	98052	"REDMOND"	"REDMOND"	-122.1613	47.68416	 9	 3620	 5	 3	1	0	2000	   0	"R5"	   4669	"R"	  2	-2.380680e+05	-6.645761e-01	-6.645617e-01	3.926847e-05	 2.246750e+01	-5.140673e+01	 9.571457e+00	-1.078942e-02	-1.253264e-02	3.555168e-04	1.0005294
2006-02-09	 594950	 1	 3	NA	"R1"	"17371 NE 119TH WAY"	98052	"REDMOND"	"REDMOND"	-122.1084	47.70690	 8	 2530	 4	 2	1	0	2006	   0	"R4"	   4560	"R"	  2	-6.188207e+04	-1.727240e-01	-1.727175e-01	7.375785e-07	-1.671741e+01	-3.593842e+00	 2.461939e+00	-7.549749e-04	-1.717583e-03	9.888257e-05	1.0004007
2006-02-09	 590000	 1	 3	NA	"R1"	"17238 NE 119TH CT"	98052	"REDMOND"	"REDMOND"	-122.1093	47.70668	 8	 2080	 4	 2	1	0	2005	   0	"R4"	   4443	"R"	  2	-3.536136e+03	-9.870136e-03	-9.869752e-03	3.105828e-09	-6.235177e-02	-3.106376e-01	-4.062258e-02	 2.681087e-04	-1.114556e-04	1.275075e-04	1.0004386
2006-02-09	 521674	 1	 3	NA	"R1"	"12308 BIG LEAF WAY NE"	98053	NA	"REDMOND"	-122.0138	47.70833	 8	 1900	 2	 2	1	0	2006	   0	"URPSO"	   3587	"R"	 29	-4.654376e+04	-1.299161e-01	-1.299111e-01	6.800295e-07	 3.880812e+00	-4.643097e+00	-1.489319e+00	 5.167824e-03	-1.649215e-03	1.611358e-04	1.0004670
2006-02-09	 488610	 1	 3	NA	"R1"	"12324 BIG LEAF WAY NE"	98053	NA	"REDMOND"	-122.0141	47.70843	 8	 1510	 2	 1	0	1	2006	   0	"URPSO"	   3966	"R"	 29	 1.046273e+04	 2.920603e-02	 2.920490e-02	6.002735e-08	-2.288015e+00	-1.355058e+00	 1.062834e+00	-1.267839e-03	 4.899906e-04	2.814115e-04	1.0005924
2006-02-09	 403250	 1	 3	NA	"R1"	"10167 223RD PL NE"	98053	NA	"REDMOND"	-122.0437	47.68928	 7	 1690	 3	 2	1	0	2001	   0	"URPSO"	   3946	"R"	  2	-9.522453e+04	-2.658094e-01	-2.657998e-01	4.478001e-06	-6.584422e+01	-1.321690e+01	 8.856406e+00	 3.634520e-03	-4.232105e-03	2.534507e-04	1.0005427
2006-02-10	 560000	 1	 3	"45"	"R1"	"13212 NE 93RD ST"	98052	"REDMOND"	"REDMOND"	-122.1635	47.68489	 9	 2900	 5	 2	1	0	2006	   0	"R5"	   7910	"R"	  2	-1.890805e+05	-5.277634e-01	-5.277485e-01	8.337343e-06	 7.843170e+01	-1.600979e+00	-1.266356e+01	 5.552878e-03	-5.774730e-03	1.197174e-04	1.0003442
2006-02-10	 560000	 1	 3	"45"	"R1"	"13206 NE 93RD ST"	98052	"REDMOND"	"REDMOND"	-122.1638	47.68484	 9	 2900	 5	 2	1	0	2006	   0	"R5"	   8566	"R"	  2	-1.890805e+05	-5.277634e-01	-5.277485e-01	8.337343e-06	 7.843170e+01	-1.600979e+00	-1.266356e+01	 5.552878e-03	-5.774730e-03	1.197174e-04	1.0003442
2006-02-10	 390750	 1	 3	NA	"R1"	"22315 NE 98TH ST"	98053	NA	"REDMOND"	-122.0420	47.68645	 7	 1440	 3	 2	1	0	2001	   0	"URPSO"	   4152	"R"	  2	-7.256012e+04	-2.025472e-01	-2.025397e-01	2.921359e-06	-3.999303e+01	-1.127168e+01	 4.681488e+00	 6.318311e-03	-3.418269e-03	2.847533e-04	1.0005832
2006-02-11	 405000	 1	 3	NA	"R1"	"17231 NE 133RD PL"	98052	NA	"REDMOND"	-122.1090	47.71919	 8	 1320	 3	 1	0	1	1986	   0	"R6"	   9101	"R"	  2	-4.642232e+04	-1.295883e-01	-1.295834e-01	1.404821e-06	 1.510292e+01	 5.428993e+00	-5.721155e+00	 7.351202e-03	-2.370412e-03	3.345060e-04	1.0006406
2006-02-13	1520000	18	 3	"52"	"R1"	"3230 W LAKE SAMMAMISH PKWY NE"	98052	"REDMOND"	"REDMOND"	-122.0972	47.63926	 9	 4640	 5	 2	0	3	1952	2004	"R4"	  19173	"R"	  2	 5.261752e+05	 1.469025e+00	 1.469091e+00	3.291145e-04	 2.956525e+02	-5.613872e+01	-6.911068e+01	 1.637073e-01	 3.628466e-02	6.096543e-04	1.0002497
2006-02-13	 714950	 1	 3	NA	"R1"	"16637 NE 119TH WAY"	98052	"REDMOND"	"REDMOND"	-122.1186	47.70585	 9	 2920	 4	 2	1	0	2005	   0	"R4"	   5760	"R"	  2	-3.694368e+04	-1.031175e-01	-1.031135e-01	3.153682e-07	 1.490981e+01	-2.639295e-01	-2.390092e+00	 9.404304e-04	-1.123110e-03	1.186210e-04	1.0004264
2006-02-13	 628241	 1	 3	NA	"R1"	"17743 NE 122ND ST"	98052	"REDMOND"	"REDMOND"	-122.1024	47.70898	 9	 2830	 5	 2	0	1	2005	   0	"R4"	   5117	"R"	  2	-1.109935e+05	-3.098069e-01	-3.097960e-01	2.994640e-06	 5.040097e+01	-1.453791e+00	-8.319028e+00	 4.779374e-03	-3.460884e-03	1.247867e-04	1.0004061
2006-02-13	 516923	 1	 3	NA	"R1"	"12389 BIG LEAF WAY NE"	98053	NA	"REDMOND"	-122.0161	47.70851	 8	 1870	 2	 2	0	0	2006	   0	"URPSO"	   4500	"R"	  2	-4.707503e+04	-1.313994e-01	-1.313944e-01	7.251678e-07	 4.717674e+00	-4.789557e+00	-1.667249e+00	 5.503095e-03	-1.703071e-03	1.679726e-04	1.0004738
2006-02-14	 498000	 1	 3	NA	"R1"	"4115 172ND AVE NE"	98052	"REDMOND"	"REDMOND"	-122.1113	47.64741	 8	 1970	 4	 1	0	2	1978	   0	"R4"	   9785	"R"	  2	-4.484978e+04	-1.251909e-01	-1.251861e-01	8.282613e-07	-1.771149e+00	 7.173147e+00	-2.204751e+00	 1.398613e-03	-1.820108e-03	2.113441e-04	1.0005177
2006-02-14	 475000	 1	 3	NA	"R1"	"9811 228TH TER NE"	98053	NA	"REDMOND"	-122.0365	47.68704	 7	 2120	 3	 2	1	0	2001	   0	"URPSO"	   4786	"R"	  2	-8.395731e+04	-2.343585e-01	-2.343499e-01	3.526973e-06	-7.831517e+01	-9.264507e+00	 1.192250e+01	-3.857930e-03	-3.755910e-03	2.567965e-04	1.0005509
2006-02-14	 275000	 1	 3	"26"	"R1"	"18122 NE 91ST CT"	98052	"REDMOND"	"REDMOND"	-122.0968	47.68293	 7	  920	 3	 1	0	0	1987	   0	"R6"	   2868	"R"	  2	-7.995414e+04	-2.231893e-01	-2.231810e-01	3.784453e-06	-2.741800e+01	 5.224245e+00	-1.589267e+00	 9.805829e-03	-3.890590e-03	3.037977e-04	1.0005996
2006-02-15	1390000	 1	 3	NA	"R1"	"19656 NE REDMOND RD"	98053	NA	"REDMOND"	-122.0772	47.69595	 6	  660	 0	 1	0	0	1955	   0	"RA5"	 225640	"R"	  2	 1.111822e+06	 3.103811e+00	 3.104853e+00	1.037723e-03	 1.211759e+03	-2.557505e+01	-1.105711e+02	-6.621451e-02	 6.444906e-02	4.306892e-04	0.9977470
2006-02-15	1390000	 1	 3	NA	"R1"	"19656 NE REDMOND RD"	98053	NA	"REDMOND"	-122.0772	47.69595	10	 3280	 3	 2	0	1	2000	   0	"RA5"	 225640	"R"	  2	 5.472644e+05	 1.527684e+00	 1.527763e+00	1.878687e-04	-5.989133e+02	-2.288249e+01	 9.447401e+01	-3.775798e-02	 2.741447e-02	3.218900e-04	0.9999071
2006-02-15	 687088	 1	 3	NA	"R1"	"12216 243RD PL NE"	98053	NA	"REDMOND"	-122.0150	47.70723	 8	 2170	 2	 2	1	0	2006	   0	"URPSO"	   5617	"R"	  2	 8.089268e+04	 2.257879e-01	 2.257796e-01	1.471533e-06	 5.511769e+00	 6.624444e+00	 9.975341e-02	-4.709161e-03	 2.426046e-03	1.154459e-04	1.0004107
2006-02-15	 490739	 1	 3	NA	"R1"	"12316 BIG LEAF WAY NE"	98053	NA	"REDMOND"	-122.0140	47.70838	 8	 1510	 2	 2	0	0	2006	   0	"URPSO"	   4011	"R"	 29	-2.262228e+04	-6.314851e-02	-6.314607e-02	2.766994e-07	 6.838194e+00	-2.840752e+00	-1.729373e+00	 4.238060e-03	-1.052004e-03	2.774734e-04	1.0005875
2006-02-15	 430723	 1	 3	NA	"R1"	"24159 NE 122ND ST"	98053	NA	"REDMOND"	-122.0179	47.70654	 8	 1350	 2	 2	0	0	2006	   0	"URPSO"	   4403	"R"	 29	-6.013306e+04	-1.678627e-01	-1.678563e-01	2.412939e-06	 2.357831e+01	-8.188214e+00	-5.693697e+00	 1.314840e-02	-3.106610e-03	3.424124e-04	1.0006449
2006-02-15	 400000	 1	 3	NA	"R1"	"16630 NE 89TH ST"	98052	"REDMOND"	"REDMOND"	-122.1185	47.68185	 7	 1240	 3	 1	0	1	1967	   0	"R5"	  11016	"R"	  2	 3.541834e+01	 9.886621e-05	 9.886236e-05	5.997089e-13	 1.850593e-02	-3.063986e-03	-5.875645e-04	-2.126391e-06	 1.548757e-06	2.453568e-04	1.0005566
2006-02-15	 375000	 1	 3	"51"	"R1"	"15610 NE 59TH WAY"	98052	"REDMOND"	"REDMOND"	-122.1314	47.66023	 7	 1370	 3	 1	1	0	1967	   0	"R4"	  14725	"R"	  2	-4.325007e+04	-1.207269e-01	-1.207222e-01	8.493957e-07	-2.575319e+01	 4.113442e+00	 1.358179e+00	 1.496667e-03	-1.843183e-03	2.330564e-04	1.0005397
2006-02-16	 745800	 1	 3	NA	"R1"	"22217 NE 66TH PL"	98053	NA	"REDMOND"	-122.0433	47.66456	10	 3350	 4	 2	1	0	1989	   0	"RA5"	  43090	"R"	  2	-1.067816e+05	-2.980786e-01	-2.980681e-01	6.959031e-06	 1.126629e+02	 4.959340e+00	-1.758166e+01	 5.904899e-03	-5.275808e-03	3.131923e-04	1.0005968
2006-02-16	 634990	 1	 3	NA	"R1"	"12010 176TH AVE NE"	98052	"REDMOND"	"REDMOND"	-122.1049	47.70759	 9	 2880	 4	 2	0	1	2005	   0	"R4"	   5153	"R"	  2	-1.112774e+05	-3.105986e-01	-3.105877e-01	2.917897e-06	 4.740745e+01	-1.089435e+00	-7.706326e+00	 3.703291e-03	-3.416251e-03	1.209702e-04	1.0004021
2006-02-17	 928800	 1	 3	NA	"R1"	"4910 166TH CT NE"	98052	"REDMOND"	"REDMOND"	-122.1213	47.65345	10	 3760	 5	 2	1	1	1995	   0	"R4"	  12706	"R"	  2	 1.854878e+04	 5.177822e-02	 5.177621e-02	2.016289e-07	-1.530176e+01	-1.364652e+00	 2.187362e+00	 4.620864e-04	 8.980272e-04	3.007377e-04	1.0006112
2006-02-17	 795000	 1	 3	NA	"R1"	"14320 173RD PL NE"	98052	NA	"REDMOND"	-122.1080	47.73076	10	 3560	 4	 2	1	0	1985	   0	"R1"	  42003	"R"	  2	-8.711969e+04	-2.431911e-01	-2.431822e-01	4.416246e-06	 8.164837e+01	 5.256611e+00	-1.225919e+01	 1.238397e-03	-4.202819e-03	2.985990e-04	1.0005915
2006-02-17	 479500	 1	 3	NA	"R1"	"7841 133RD AVE NE"	98052	"REDMOND"	"REDMOND"	-122.1628	47.67452	 7	 2350	 6	 1	0	2	1966	   0	"R4"	  10088	"R"	  2	-7.659456e+04	-2.138164e-01	-2.138085e-01	4.036874e-06	-8.774566e+01	 1.225247e+01	 1.096021e+01	-1.203474e-02	-4.018246e-03	3.530773e-04	1.0006502
2006-02-17	 390000	 1	 3	NA	"R1"	"9024 228TH WAY NE"	98053	NA	"REDMOND"	-122.0347	47.68172	 7	 1530	 3	 1	1	1	2003	   0	"URPSO"	   3056	"R"	  2	-5.075530e+04	-1.416763e-01	-1.416709e-01	1.139314e-06	-3.477957e+01	 5.364501e+00	 2.519244e+00	 1.677743e-04	-2.134692e-03	2.269921e-04	1.0005319
2006-02-20	 670000	 1	 2	NA	"R1"	"14126 176TH AVE NE"	98052	NA	"REDMOND"	-122.1033	47.72676	 8	 3210	 4	 1	1	3	1985	   0	"R6"	   7054	"R"	  2	-4.726525e+04	-1.319480e-01	-1.319430e-01	1.893060e-06	-3.476636e+01	 1.143956e+01	 4.355987e+00	-9.993191e-03	-2.751665e-03	4.347402e-04	1.0007407
2006-02-20	 524000	 1	 3	NA	"R1"	"11708 134TH PL NE"	98052	"REDMOND"	"REDMOND"	-122.1616	47.70540	 8	 2780	 3	 1	0	1	1984	   0	"R1"	  58370	"R"	  2	-1.327825e+05	-3.706551e-01	-3.706427e-01	9.934216e-06	-6.560931e+01	 2.835476e+01	 5.728842e+00	-1.689992e-02	-6.303507e-03	2.891532e-04	1.0005577
2006-02-21	 799950	 1	 3	NA	"R1"	"17652 NE 119TH CT"	98052	"REDMOND"	"REDMOND"	-122.1049	47.70720	 9	 3150	 4	 2	1	0	2005	   0	"R4"	   5962	"R"	  2	 1.570507e+04	 4.383607e-02	 4.383437e-02	5.633773e-08	-4.311274e+00	-1.267580e-01	 6.044777e-01	 3.067499e-04	 4.746930e-04	1.172587e-04	1.0004278
